customer_id,account_age_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,average_transaction_value,median_transaction_value,total_spend,days_since_last_success,previous_recovery_attempts,previous_recoveries,customer_segment
C102037,52,4,3,1,0.841,2482.05,2073.75,7804.55,31,1,1,new
C102038,862,23,21,2,0.8967,4826.18,4759.83,86305.86,40,2,2,regular
C102039,1141,8,7,1,0.8894,11394.41,10704.12,73069.23,31,0,0,regular
C102040,588,44,43,1,0.972,1542.15,1534.19,59468.63,64,0,0,regular
C102041,1176,21,19,2,0.8988,5727.97,5614.84,103611.49,50,2,2,regular
C102042,649,30,23,7,0.7688,9310.33,7550.89,240368.33,41,1,1,regular
C102043,823,49,47,2,0.9622,20696.94,20914.53,850101.89,21,0,0,high_value
C102044,1229,78,74,4,0.9431,21493.02,19107.97,1522445.83,3,1,1,high_value
C102045,16,1,1,0,0.8394,2737.96,2781.26,2951.16,99,0,0,new
C102046,793,21,18,3,0.8572,2720.91,2244.43,54311.21,96,0,0,regular
C102047,1061,29,26,3,0.8938,4690.66,4551.79,130596.33,14,0,0,regular
C102048,74,4,4,0,0.9728,2816.02,2402.56,12836.14,27,1,1,new
C102049,1016,39,35,4,0.9064,3307.26,2615.23,122557.7,52,0,0,regular
C102050,1457,24,24,0,0.995,15426.41,15712.88,397424.04,71,0,0,high_value
C102051,43,4,3,1,0.7726,3886.05,3314.21,11385.58,108,0,0,new
C102052,959,23,21,2,0.8972,5478.16,4378.83,108209.81,83,0,0,regular
C102053,232,10,10,0,0.9755,10077.21,9941.37,99619.56,76,1,1,regular
C102054,888,15,12,3,0.8263,11604.26,10254.51,150443.45,89,1,1,regular
C102055,193,34,31,3,0.9027,3164.81,2906.4,102531.78,72,0,0,regular
C102056,1400,96,94,2,0.9805,29496.05,29978.68,2998791.41,111,1,1,high_value
C102057,1113,36,33,3,0.9048,3487.23,3122.37,119483.47,119,0,0,regular
C102058,88,2,2,0,0.7696,1463.04,1164.73,3130.7,54,0,0,new
C102059,47,3,3,0,0.8535,2801.4,2649.8,7536.05,2,2,2,new
C102060,1073,67,63,4,0.946,11762.9,11181.15,701858.65,119,1,0,high_value
C102061,480,13,12,1,0.9249,6017.42,4974.06,73534.68,38,2,2,regular
C102062,115,39,38,1,0.98,1769.24,1611.6,57480.23,32,0,0,regular
C102063,8,1,1,0,0.8895,2316.97,2012.55,2603.56,15,1,1,new
C102064,355,21,20,1,0.9458,1753.54,1388.77,32329.94,91,1,1,regular
C102065,1664,35,31,4,0.8784,53577.82,45797.49,1455873.78,22,1,1,high_value
C102066,374,37,35,2,0.9394,3553.91,3547.83,130516.14,115,1,1,regular
C102067,1128,94,90,4,0.9601,20036.62,17072.39,1637612.35,25,2,2,high_value
C102068,1103,10,9,1,0.915,8846.13,7373.56,81094.47,8,1,1,regular
C102069,1193,28,28,0,0.995,3710.38,3731.97,96067.04,75,0,0,regular
C102070,479,7,6,1,0.82,4809.48,4192.7,25964.91,24,1,1,regular
C102071,1059,33,27,6,0.8136,3994.46,4017.36,115453.66,32,0,0,regular
C102072,585,24,23,1,0.9693,6101.37,6048.02,135632.0,12,1,1,regular
C102073,1100,14,12,2,0.8609,8413.56,7512.56,103217.33,79,0,0,regular
C102074,257,31,31,0,0.995,7429.5,6481.43,210700.33,26,0,0,regular
C102075,384,21,21,0,0.9902,3401.02,2765.21,72544.54,88,0,0,regular
C102076,747,79,79,0,0.995,9501.74,7846.04,732899.13,31,2,2,high_value
C102077,19,3,2,1,0.7091,1742.03,1455.96,3014.99,48,0,0,new
C102078,998,35,30,5,0.8547,2882.3,2573.56,92349.51,59,1,1,regular
C102079,32,1,1,0,0.8472,3453.24,3001.92,3507.48,64,1,1,new
C102080,520,32,32,0,0.995,8433.04,8197.7,304453.62,99,2,2,regular
C102081,576,15,12,3,0.82,2229.97,1898.15,29231.78,15,0,0,regular
C102082,969,42,42,0,0.995,7682.68,6775.23,329556.84,27,0,0,regular
C102083,52,2,1,1,0.7299,2685.09,2173.45,2317.02,90,0,0,new
C102084,915,18,16,2,0.9054,3468.9,2931.54,59697.01,102,0,0,regular
C102085,948,6,6,0,0.9365,8695.11,8416.22,52938.28,50,0,0,regular
C102086,996,43,40,3,0.9379,2780.07,2640.24,122379.59,0,1,1,regular
C102087,1196,7,6,1,0.8979,17733.99,15544.42,108885.65,100,0,0,regular
C102088,951,29,29,0,0.995,4047.47,3717.98,99841.56,73,1,1,regular
C102089,662,13,13,0,0.9935,4923.32,4381.75,70049.72,63,0,0,regular
C102090,591,14,13,1,0.9193,11356.84,11298.39,160894.29,46,2,2,regular
C102091,502,32,28,4,0.874,5000.99,4374.49,123199.22,83,1,1,regular
C102092,1002,41,41,0,0.9884,9183.41,8754.61,397283.81,34,0,0,regular
C102093,507,5,4,1,0.7886,1394.01,1160.44,5619.69,43,0,0,regular
C102094,903,92,86,6,0.9305,31071.1,27472.54,2744194.82,92,0,0,high_value
C102095,169,17,16,1,0.9544,5709.42,5178.67,102021.05,44,0,0,regular
C102096,20,3,2,1,0.7998,3047.85,2453.87,5637.73,113,0,0,new
C102097,363,7,7,0,0.9684,7141.3,6577.0,42688.11,52,1,0,regular
C102098,27,2,2,0,0.7907,1433.9,1316.2,2617.06,67,1,1,new
C102099,632,23,20,3,0.8773,8505.49,6958.35,191294.95,76,1,1,regular
C102100,876,19,18,1,0.9678,5984.0,6101.74,98387.04,83,0,0,regular
C102101,79,2,2,0,0.8662,4394.55,3525.3,9249.24,60,1,1,new
C102102,231,29,28,1,0.9622,10690.97,10636.15,325362.1,43,1,1,regular
C102103,518,71,68,3,0.9614,39066.78,35080.55,2906158.0,96,1,1,high_value
C102104,122,12,11,1,0.9271,5431.7,4527.05,50973.49,85,1,0,regular
C102105,1027,35,32,3,0.9126,5016.24,4048.46,136894.46,6,1,1,regular
C102106,938,7,6,1,0.8776,4629.62,4388.23,31852.77,75,0,0,regular
C102107,929,76,74,2,0.9717,16870.28,16213.49,1258672.66,108,1,1,high_value
C102108,360,16,14,2,0.9052,1406.16,1324.07,17109.51,67,1,1,regular
C102109,31,3,2,1,0.7878,2357.75,2076.63,4046.1,111,1,1,new
C102110,475,13,12,1,0.9436,7387.73,6068.41,96917.97,46,1,1,regular
C102111,103,44,41,3,0.9372,1889.11,1831.47,86862.93,29,0,0,regular
C102112,85,1,1,0,0.6558,1074.3,1062.59,1082.19,59,1,0,new
C102113,212,36,32,4,0.8817,5782.9,5054.54,177930.92,12,1,1,regular
C102114,52,4,4,0,0.995,448.9,440.78,1904.62,7,1,1,new
C102115,1143,78,68,10,0.8775,11545.0,10766.22,672573.65,68,0,0,high_value
C102116,330,6,5,1,0.8996,4726.43,4284.39,26460.33,3,1,0,regular
C102117,59,1,1,0,0.8426,1008.54,934.45,934.74,7,0,0,new
C102118,42,1,1,0,0.7357,2672.05,2153.3,2424.27,54,0,0,new
C102119,1070,39,36,3,0.9326,4897.1,3967.12,166288.65,27,0,0,regular
C102120,903,40,33,7,0.8258,5716.69,5456.06,163959.88,21,1,1,regular
C102121,66,2,2,0,0.7848,3930.05,3980.3,7599.67,60,1,1,new
C102122,1062,24,21,3,0.8751,5119.12,4616.8,114427.31,39,1,1,regular
C102123,49,2,2,0,0.9307,1696.65,1345.38,3391.48,73,2,2,new
C102124,381,35,35,0,0.995,4847.32,3860.11,178205.9,51,0,0,regular
C102125,236,33,31,2,0.9519,6944.33,6195.5,196788.84,23,0,0,regular
C102126,1113,34,33,1,0.9686,4048.4,3796.75,129504.77,84,0,0,regular
C102127,517,7,7,0,0.9373,7784.44,6361.21,54809.54,111,0,0,regular
C102128,31,2,2,0,0.827,2041.54,1608.58,4171.95,87,0,0,new
C102129,88,2,2,0,0.9304,4433.88,4234.68,8033.48,21,1,1,new
C102130,1148,20,19,1,0.9567,5731.31,4671.42,118945.88,66,0,0,regular
C102131,1051,12,12,0,0.978,8710.57,7710.28,91676.85,18,1,1,regular
C102132,538,73,69,4,0.9479,19458.63,18606.2,1180837.98,3,3,1,high_value
C102133,562,91,83,8,0.9075,17262.58,13983.92,1325206.27,19,0,0,high_value
C102134,965,40,36,4,0.8982,2797.8,2479.58,105382.55,97,0,0,regular
C102135,317,5,4,1,0.8264,3964.28,3198.18,13845.25,111,1,1,regular
C102136,87,31,25,6,0.8067,4270.55,3687.2,90996.72,71,1,0,regular
C102137,389,22,18,4,0.8087,5577.39,5571.72,99555.16,105,1,1,regular
C102138,733,9,8,1,0.8852,2772.93,2619.51,21162.97,49,2,2,regular
C102139,215,44,39,5,0.8961,15018.8,11797.9,525416.61,3,1,1,regular
C102140,440,38,36,2,0.951,4231.69,3437.3,159467.07,108,0,0,regular
C102141,1107,41,37,4,0.9083,4479.29,3809.71,172765.75,87,0,0,regular
C102142,145,47,45,2,0.9606,3009.06,2993.81,120048.14,79,1,1,regular
C102143,117,46,42,4,0.9127,2464.65,2364.34,95124.54,8,2,2,regular
C102144,543,36,33,3,0.9108,4171.58,3872.06,132086.05,115,0,0,regular
C102145,1257,84,77,7,0.9148,23287.13,19016.8,2056717.79,9,0,0,high_value
C102146,81,4,3,1,0.8297,2997.44,3006.22,9716.9,1,0,0,new
C102147,1320,52,50,2,0.9551,22342.29,21760.29,1062542.97,9,1,1,high_value
C102148,176,13,12,1,0.9281,4171.57,3493.53,57048.58,112,2,1,regular
C102149,34,3,2,1,0.7416,1158.88,1016.38,2286.43,99,1,1,new
C102150,199,26,25,1,0.9569,7339.38,6479.3,176897.39,13,1,1,regular
C102151,39,2,2,0,0.8258,7594.27,6994.33,17212.95,51,2,2,new
C102152,864,43,39,4,0.9105,6219.45,5410.64,259744.3,63,2,2,regular
C102153,773,45,40,5,0.894,2088.93,1734.66,84756.4,66,0,0,regular
C102154,805,23,23,0,0.9936,2098.85,1973.08,49731.9,24,1,1,regular
C102155,467,27,25,2,0.9101,4841.93,4564.06,138218.0,3,1,1,regular
C102156,68,1,1,0,0.995,5279.64,4678.67,4729.88,3,1,1,new
C102157,138,25,23,2,0.9263,2769.49,2483.67,60776.88,108,1,1,regular
C102158,182,35,32,3,0.9113,4841.32,3835.11,151251.5,74,1,1,regular
C102159,13,2,2,0,0.7778,2020.89,1797.51,4629.49,117,0,0,new
C102160,137,17,16,1,0.9439,2939.21,2857.19,41161.02,103,0,0,regular
C102161,278,40,35,5,0.8747,3296.3,3039.04,101929.22,28,3,3,regular
C102162,257,13,12,1,0.9187,5124.57,5129.53,60302.57,10,0,0,regular
C102163,97,15,14,1,0.9105,2438.62,2321.47,30752.95,78,0,0,regular
C102164,193,36,33,3,0.9295,3131.96,3027.45,109085.45,26,2,2,regular
C102165,712,36,34,2,0.931,6199.31,5517.51,201966.87,81,0,0,regular
C102166,813,47,44,3,0.9341,4436.1,3644.82,215461.14,116,0,0,regular
C102167,154,36,33,3,0.9157,3379.59,3375.96,119844.62,115,0,0,regular
C102168,1134,6,6,0,0.995,2617.54,2455.8,15567.71,30,1,1,regular
C102169,169,43,40,3,0.9354,2450.15,2445.92,108149.16,58,0,0,regular
C102170,843,23,23,0,0.995,4157.96,3859.44,84180.56,84,1,1,regular
C102171,972,5,5,0,0.913,15173.72,13490.58,77714.45,28,0,0,regular
C102172,653,31,30,1,0.9675,6318.93,5133.1,195546.75,67,1,1,regular
C102173,39,3,3,0,0.995,1969.44,1724.14,5458.14,43,2,2,new
C102174,184,23,23,0,0.994,6878.54,6351.74,136830.67,68,0,0,regular
C102175,335,26,23,3,0.8677,2854.07,2863.72,66336.75,76,1,1,regular
C102176,1029,8,7,1,0.9374,4486.9,4392.83,31537.2,105,1,1,regular
C102177,457,43,38,5,0.8941,3160.6,2854.51,125637.45,56,1,1,regular
C102178,99,27,25,2,0.9371,15145.91,13442.26,346038.0,34,0,0,regular
C102179,432,70,70,0,0.995,16017.0,12621.16,1013435.65,9,0,0,high_value
C102180,839,25,22,3,0.8626,5431.66,4694.5,136629.3,83,0,0,regular
C102181,1603,61,58,3,0.9547,9738.71,9889.82,499383.37,96,0,0,high_value
C102182,118,41,41,0,0.995,7010.26,6714.75,330482.58,49,0,0,regular
C102183,34,2,2,0,0.8614,1796.84,1627.83,3830.85,103,0,0,new
C102184,118,45,37,8,0.8327,9552.56,9427.92,367157.13,56,1,1,regular
C102185,74,4,4,0,0.8766,3898.42,3062.34,14844.17,57,0,0,new
C102186,211,49,42,7,0.8565,2968.2,2997.38,138420.18,5,0,0,regular
C102187,751,33,32,1,0.9546,25888.5,24540.24,930344.53,62,2,2,regular
C102188,260,28,26,2,0.9432,6279.77,4918.29,174142.34,71,3,3,regular
C102189,819,26,23,3,0.9022,31666.39,30061.78,774187.14,58,0,0,high_value
C102190,46,3,3,0,0.8356,4669.35,3735.25,13979.29,64,1,1,new
C102191,486,29,25,4,0.8603,6570.42,6133.51,143456.96,63,2,2,regular
C102192,548,49,46,3,0.9466,6422.16,5473.04,339646.07,83,1,1,regular
C102193,80,2,2,0,0.9505,795.38,660.88,1359.57,12,1,1,new
C102194,122,26,23,3,0.8714,8036.28,7479.69,184579.3,63,1,1,regular
C102195,672,22,19,3,0.8653,7575.96,6698.43,138205.69,52,1,1,regular
C102196,33,3,3,0,0.8536,3967.53,3156.12,12888.61,41,0,0,new
C102197,787,22,20,2,0.9295,15941.25,15580.37,341376.72,53,0,0,regular
C102198,495,5,4,1,0.8254,14664.21,12374.68,60910.15,81,0,0,regular
C102199,219,6,6,0,0.9431,7276.55,6755.33,38089.3,119,0,0,regular
C102200,64,1,1,0,0.8359,3216.03,2978.83,2962.14,26,0,0,new
C102201,506,62,60,2,0.9696,12356.52,9804.64,651125.04,5,0,0,high_value
C102202,910,23,22,1,0.9408,3705.5,3777.23,93235.04,41,0,0,regular
C102203,17,1,1,0,0.8625,762.5,676.67,677.36,37,0,0,new
C102204,684,32,30,2,0.9501,1211.68,1004.83,41445.15,8,1,1,regular
C102205,1022,21,19,2,0.8917,11271.03,9972.82,189268.27,59,0,0,regular
C102206,367,38,33,5,0.8621,9120.73,8434.25,333691.67,62,1,1,regular
C102207,1012,12,11,1,0.9243,1645.53,1284.72,18506.14,101,0,0,regular
C102208,43,1,1,0,0.8954,612.66,522.01,673.63,83,0,0,new
C102209,85,2,1,1,0.6413,2459.07,2234.61,2557.95,55,1,1,new
C102210,389,71,70,1,0.9898,27028.94,25587.61,2044619.95,78,0,0,high_value
C102211,1162,9,9,0,0.995,6048.33,5172.49,58204.24,34,1,1,regular
C102212,330,47,46,1,0.9865,1581.55,1386.92,67517.27,18,0,0,regular
C102213,1176,34,31,3,0.8978,4469.73,3723.71,156645.91,64,0,0,regular
C102214,1293,22,20,2,0.9184,25867.26,21995.7,539639.53,59,1,1,high_value
C102215,27,1,1,0,0.78,5196.68,4910.69,4732.23,35,0,0,new
C102216,58,1,1,0,0.7939,2122.2,1827.1,1998.72,107,0,0,new
C102217,217,40,39,1,0.9786,45380.09,38441.87,1787372.04,65,0,0,high_value
C102218,1073,89,86,3,0.9691,32995.47,28100.74,3162652.92,68,0,0,high_value
C102219,744,27,22,5,0.8112,5745.84,5326.59,137662.14,82,0,0,regular
C102220,762,9,7,2,0.8236,3921.85,3586.91,25822.67,34,0,0,regular
C102221,156,11,10,1,0.8719,22589.87,19826.15,238672.39,63,0,0,regular
C102222,648,31,31,0,0.9893,2583.98,2407.64,68127.8,107,2,2,regular
C102223,34,4,4,0,0.899,3867.95,3613.71,14695.0,73,0,0,new
C102224,606,18,17,1,0.9173,5207.2,4078.0,97540.87,102,1,1,regular
C102225,357,7,7,0,0.9711,15051.31,12964.81,94334.44,4,0,0,regular
C102226,289,24,22,2,0.9031,5675.32,4759.49,119365.69,86,0,0,regular
C102227,81,4,3,1,0.8071,1097.41,1074.35,2799.43,79,0,0,new
C102228,83,2,2,0,0.9037,4903.79,4149.12,8404.5,107,0,0,new
C102229,529,7,6,1,0.8952,2384.73,2041.68,12788.89,116,0,0,regular
C102230,144,47,41,6,0.864,2671.79,2428.84,96459.45,16,0,0,regular
C102231,929,24,23,1,0.9382,3813.99,3475.98,87451.55,58,1,1,regular
C102232,44,4,3,1,0.826,2148.48,2093.98,7218.89,111,0,0,new
C102233,655,65,62,3,0.9594,25574.83,22329.46,1388056.93,96,0,0,high_value
C102234,820,18,17,1,0.9702,3975.05,3368.77,75073.4,12,1,1,regular
C102235,210,40,36,4,0.8979,10251.23,9492.41,387661.42,65,1,1,regular
C102236,77,2,1,1,0.7442,1746.41,1667.45,1572.94,41,0,0,new
C102237,1043,12,11,1,0.9325,2068.01,2105.69,21313.15,84,0,0,regular
C102238,588,9,8,1,0.9272,1006.14,934.09,7310.63,61,2,2,regular
C102239,60,46,46,0,0.995,9291.16,8341.38,464486.77,37,1,1,regular
C102240,322,41,38,3,0.9322,4246.27,3447.7,172254.93,50,0,0,regular
C102241,59,2,2,0,0.8228,1561.43,1587.76,2939.62,116,0,0,new
C102242,630,46,43,3,0.9417,4214.46,3980.13,156992.63,43,2,1,regular
C102243,475,41,40,1,0.9705,8314.39,6814.51,299524.93,25,1,1,regular
C102244,210,21,20,1,0.9565,4170.46,3713.05,86659.04,13,1,1,regular
C102245,44,3,2,1,0.7063,5039.8,4608.76,8840.94,19,1,1,new
C102246,261,16,13,3,0.8201,5270.82,4385.59,69270.22,6,0,0,regular
C102247,449,16,12,4,0.7604,5510.76,5267.16,68369.44,5,1,1,regular
C102248,1185,37,37,0,0.9865,12365.62,11575.22,483298.55,63,0,0,regular
C102249,135,14,13,1,0.9363,1697.95,1419.66,19592.47,64,1,0,regular
C102250,342,20,18,2,0.9087,4319.1,4394.87,76804.04,95,0,0,regular
C102251,422,21,20,1,0.9517,5067.61,5106.53,100239.29,74,0,0,regular
C102252,639,11,11,0,0.995,4632.28,3908.37,56080.41,22,1,1,regular
C102253,339,42,42,0,0.9948,3544.32,3140.39,147464.38,77,0,0,regular
C102254,1110,69,66,3,0.9531,19886.44,19782.02,1275805.83,53,2,0,high_value
C102255,66,43,37,6,0.8568,11269.34,9888.97,369864.53,20,1,1,regular
C102256,700,40,37,3,0.934,15070.84,15208.85,590152.44,78,2,1,high_value
C102257,669,12,9,3,0.7668,19430.53,16090.38,181159.18,78,0,0,regular
C102258,19,2,2,0,0.995,1746.4,1665.66,3720.13,50,1,1,new
C102259,192,20,20,0,0.9765,3782.12,3494.23,79188.84,19,1,0,regular
C102260,177,47,46,1,0.9814,6269.43,5411.04,320862.4,3,0,0,regular
C102261,422,60,59,1,0.9813,19981.46,19027.75,1312362.77,90,0,0,high_value
C102262,439,36,32,4,0.9008,10067.14,7910.87,303562.21,18,0,0,regular
C102263,88,2,2,0,0.8687,2264.95,1892.16,4098.31,33,0,0,new
C102264,414,48,41,7,0.8605,1527.09,1286.9,70621.44,81,0,0,regular
C102265,57,4,2,2,0.6116,1597.29,1290.92,3398.75,50,1,0,new
C102266,394,24,20,4,0.8513,7429.77,5855.78,169590.93,98,1,1,regular
C102267,360,20,20,0,0.995,5342.11,4619.36,106744.62,44,0,0,regular
C102268,373,20,17,3,0.8319,6736.65,5607.49,130404.27,107,0,0,regular
C102269,435,15,13,2,0.8982,6167.78,5007.55,71105.93,44,1,1,regular
C102270,1015,31,25,6,0.7938,1851.21,1513.83,47534.77,9,0,0,regular
C102271,341,43,40,3,0.9278,5327.18,5211.6,212878.33,86,1,1,regular
C102272,371,15,14,1,0.9099,9915.96,7960.3,118110.1,79,0,0,regular
C102273,1150,38,34,4,0.8886,4988.51,4758.87,153983.21,119,1,1,regular
C102274,805,30,26,4,0.854,2050.54,1625.97,47771.57,11,2,2,regular
C102275,25,1,1,0,0.7141,6707.79,5297.49,5823.99,63,0,0,new
C102276,1049,39,34,5,0.8773,6284.78,5569.19,242411.15,85,0,0,regular
C102277,268,6,5,1,0.9018,13216.36,11519.97,75307.5,48,1,1,regular
C102278,244,5,5,0,0.995,1391.34,1267.49,7774.31,31,0,0,regular
C102279,567,46,42,4,0.9203,5589.09,5302.0,269170.06,35,2,2,regular
C102280,848,11,10,1,0.942,2572.18,2197.55,28273.36,1,1,1,regular
C102281,30,2,1,1,0.6924,1063.84,879.43,1201.77,74,1,1,new
C102282,918,38,33,5,0.8629,6403.06,6257.76,192133.76,93,0,0,regular
C102283,238,27,25,2,0.9086,3912.55,3207.01,90679.7,54,0,0,regular
C102284,951,5,5,0,0.995,6573.44,6386.94,36437.22,4,0,0,regular
C102285,75,1,1,0,0.5226,1801.1,1658.66,1790.01,92,0,0,new
C102286,589,35,33,2,0.9317,4076.89,3463.11,143294.63,108,1,1,regular
C102287,789,45,39,6,0.8603,2017.34,1725.68,80137.61,72,1,1,regular
C102288,43,4,3,1,0.8018,983.8,854.88,2779.32,10,0,0,new
C102289,757,29,25,4,0.8626,7398.63,6820.49,173026.2,49,1,1,regular
C102290,504,97,87,10,0.8938,15134.57,15363.26,1414741.8,68,0,0,high_value
C102291,801,42,40,2,0.9457,2972.78,2545.85,120056.12,114,0,0,regular
C102292,512,29,29,0,0.995,8128.2,8177.36,225774.08,59,0,0,regular
C102293,941,34,30,4,0.8891,15325.72,12708.63,475915.21,1,2,2,regular
C102294,894,48,37,11,0.7686,4184.1,3377.03,151093.26,84,1,1,regular
C102295,39,2,1,1,0.7265,2449.87,2223.76,2431.55,82,2,2,new
C102296,896,23,21,2,0.9338,2374.92,2409.01,52535.16,28,0,0,regular
C102297,27,4,3,1,0.6655,1389.37,1245.38,4115.54,49,2,2,new
C102298,43,1,1,0,0.7645,1937.96,1883.66,2199.55,5,0,0,new
C102299,895,46,40,6,0.8782,4867.45,4348.64,193833.25,14,1,1,regular
C102300,1333,44,43,1,0.981,8910.71,8768.15,436246.41,37,0,0,high_value
C102301,977,15,13,2,0.8799,5628.02,5487.64,80795.75,11,0,0,regular
C102302,389,20,19,1,0.9285,2635.14,2489.38,55939.54,33,1,1,regular
C102303,881,14,13,1,0.9217,4069.59,3775.36,57083.29,77,1,0,regular
C102304,287,31,28,3,0.8879,2539.47,2296.58,73334.87,45,0,0,regular
C102305,468,37,32,5,0.8571,5036.04,5084.5,162732.68,17,0,0,regular
C102306,1125,45,40,5,0.8844,1689.92,1544.2,68644.43,74,3,3,regular
C102307,382,27,27,0,0.995,4928.45,4242.97,121150.07,102,1,1,regular
C102308,1021,32,31,1,0.9767,3806.99,3775.52,107904.88,70,0,0,regular
C102309,541,31,30,1,0.9712,5016.12,4707.16,129453.19,37,1,0,regular
C102310,1783,44,41,3,0.9353,15833.9,14471.58,697014.69,96,1,1,high_value
C102311,13,1,1,0,0.7831,1164.27,1098.74,1033.24,41,0,0,new
C102312,684,6,6,0,0.9758,3761.55,3248.96,23125.53,1,0,0,regular
C102313,20,4,3,1,0.7783,2587.39,2279.5,6919.02,79,0,0,new
C102314,642,49,45,4,0.9182,1465.26,1211.69,57362.56,86,0,0,regular
C102315,109,40,36,4,0.8878,2134.94,2103.35,77632.35,26,0,0,regular
C102316,63,4,3,1,0.7967,4168.54,3917.35,13905.35,45,0,0,new
C102317,64,19,18,1,0.962,10271.55,10043.75,176901.46,0,0,0,regular
C102318,404,42,41,1,0.9812,6174.58,5286.51,284996.8,56,0,0,regular
C102319,531,54,51,3,0.9435,24140.58,24596.96,1050301.06,53,0,0,high_value
C102320,25,4,3,1,0.6596,2259.91,1956.47,6710.05,30,1,1,new
C102321,24,4,3,1,0.841,2610.64,2257.92,7001.97,63,1,1,new
C102322,66,31,27,4,0.8715,5312.54,5368.6,135511.39,81,0,0,regular
C102323,83,3,2,1,0.7646,2275.98,2133.09,3901.58,53,2,2,new
C102324,1109,47,42,5,0.9035,5101.13,5121.67,184382.23,95,0,0,regular
C102325,807,99,95,4,0.9577,21191.83,19698.96,2141756.75,54,0,0,high_value
C102326,284,15,14,1,0.9127,2987.99,2507.38,43771.25,49,0,0,regular
C102327,64,3,2,1,0.742,1005.08,878.22,1834.27,79,0,0,new
C102328,377,49,48,1,0.9776,1629.34,1606.75,87620.06,20,1,1,regular
C102329,1076,19,18,1,0.9631,5107.47,4583.81,97118.98,101,0,0,regular
C102330,1027,25,24,1,0.9753,10866.68,10325.03,247982.51,72,0,0,regular
C102331,803,18,17,1,0.9211,2408.9,1975.22,39816.86,43,0,0,regular
C102332,788,22,19,3,0.8826,7458.51,6533.24,132892.6,28,0,0,regular
C102333,24,1,1,0,0.6889,1984.19,1947.42,2180.98,94,0,0,new
C102334,898,18,16,2,0.8845,2975.02,2992.4,47514.02,1,1,1,regular
C102335,584,23,23,0,0.995,5955.06,5108.44,121981.19,7,0,0,regular
C102336,1165,20,19,1,0.9701,11609.88,9536.56,200848.23,72,0,0,regular
C102337,454,9,8,1,0.9045,5167.36,4059.59,38816.14,57,1,1,regular
C102338,70,40,34,6,0.8544,7214.6,5847.95,238169.46,20,1,1,regular
C102339,55,1,1,0,0.9582,922.57,904.63,948.21,45,0,0,new
C102340,81,1,1,0,0.995,1925.62,1712.57,2193.76,93,1,1,new
C102341,37,1,1,0,0.948,1495.82,1271.43,1388.99,55,0,0,new
C102342,510,33,33,0,0.995,2030.64,1961.92,63561.4,63,1,1,regular
C102343,544,29,26,3,0.8794,2523.08,2448.46,56231.43,10,0,0,regular
C102344,700,29,26,3,0.8909,6465.49,5605.05,161675.38,86,2,2,regular
C102345,31,2,2,0,0.8484,2386.95,2378.18,5024.64,16,1,0,new
C102346,954,37,31,6,0.831,8769.15,7814.61,309607.9,28,1,1,regular
C102347,548,6,6,0,0.9289,5422.26,4569.32,34877.86,35,0,0,regular
C102348,84,1,1,0,0.7855,1565.86,1559.51,1386.41,51,1,0,new
C102349,73,3,3,0,0.8923,2982.98,2436.23,9996.08,32,1,1,new
C102350,72,2,2,0,0.8488,1102.03,1123.0,2428.0,97,1,1,new
C102351,1189,48,42,6,0.8748,7285.14,6754.64,277430.44,46,0,0,regular
C102352,660,37,32,5,0.8597,6199.0,6197.04,224215.88,4,0,0,regular
C102353,865,34,31,3,0.9248,3491.29,2873.06,115181.68,54,0,0,regular
C102354,734,36,32,4,0.9007,9466.31,8267.75,328623.54,14,1,1,regular
C102355,469,6,5,1,0.9129,6677.17,6607.59,32976.59,26,1,1,regular
C102356,1168,14,14,0,0.995,5670.16,5561.89,72254.15,70,0,0,regular
C102357,483,40,36,4,0.9007,4754.52,4703.38,186521.41,74,0,0,regular
C102358,766,73,73,0,0.995,13400.81,11354.64,971638.73,79,2,2,high_value
C102359,11,4,3,1,0.8243,1259.85,1169.43,4309.57,45,0,0,new
C102360,85,38,34,4,0.9062,5201.06,4543.15,158445.24,100,0,0,regular
C102361,68,4,3,1,0.7982,1090.88,934.87,3130.67,7,0,0,new
C102362,1169,40,36,4,0.9112,5134.95,4646.26,197920.9,45,1,1,regular
C102363,661,35,32,3,0.9222,4731.13,4502.2,154679.06,29,1,1,regular
C102364,501,23,20,3,0.8748,3147.31,2846.56,61686.1,4,0,0,regular
C102365,984,27,24,3,0.8803,6047.92,5051.94,153929.12,67,0,0,regular
C102366,763,8,7,1,0.911,4002.95,3898.07,29982.28,6,0,0,regular
C102367,813,14,11,3,0.7917,9871.55,10016.36,111105.19,72,2,1,regular
C102368,841,16,16,0,0.995,2680.24,2324.01,40556.55,102,0,0,regular
C102369,286,44,44,0,0.995,3430.46,3374.96,156317.93,95,1,1,regular
C102370,160,10,9,1,0.9202,3137.89,3098.12,28624.32,81,1,1,regular
C102371,889,18,17,1,0.9499,13528.86,11398.4,250527.96,29,1,1,regular
C102372,84,10,10,0,0.9749,4015.73,3812.02,42005.99,78,0,0,regular
C102373,880,17,14,3,0.8305,3238.89,3255.8,45300.56,67,1,1,regular
C102374,208,5,5,0,0.9657,1283.67,1229.19,5491.6,59,0,0,regular
C102375,86,2,1,1,0.6802,4417.71,3477.65,3976.31,57,0,0,new
C102376,866,37,37,0,0.995,6176.85,5714.11,217339.84,17,0,0,regular
